row_index,rank,feature,contribution,observed_value
672,3,f_567,-0.0040000000000000036,0.0382
672,4,f_468,-0.0040000000000000036,0.0
672,5,f_499,-0.0040000000000000036,309.6197
1474,1,f_488,0.008000000000000004,0.0
1474,2,f_154,-0.008,2.969
1474,3,f_130,-0.007332489188721668,0.6159
1474,4,f_065,0.0040000000000000036,29.0454
1474,5,f_460,0.0040000000000000036,20.0416
331,1,f_307,-0.011765106382978716,0.1091
331,2,f_446,-0.008000000000000007,1.0048
331,3,f_079,-0.008000000000000007,0.0461
331,4,f_215,-0.008000000000000007,0.0969
331,5,f_130,-0.008000000000000007,0.6751
1073,1,f_587,0.008,0.016
1073,2,f_561,-0.007999999999999993,14.3464
1073,3,f_071,0.007737872340425535,186.71
1073,4,f_460,-0.007703829787234037,14.8216
1073,5,f_017,0.007631871182261413,0.9688
1525,1,f_170,0.015550200803212857,1.153
1525,2,f_033,-0.008000000000000007,7.6032
1525,3,f_130,-0.007999999999999993,0.4199
1525,4,f_021,0.004473979183346681,-5138.5
1525,5,f_491,0.0040000000000000036,3.1047
753,1,f_454,-0.011748085106382977,16.3495
753,2,f_455,-0.008,2.8321
753,3,f_121,-0.008,15.62
753,4,f_102,0.0040000000000000036,0.187
753,5,f_363,0.0040000000000000036,211.819
715,1,f_424,-0.008289361702127664,1.2273
715,2,f_202,-0.007564255319148942,4.138
715,3,f_033,-0.00424851063829787,8.3273
715,4,f_429,-0.003999999999999997,2.2979
715,5,f_312,0.003999999999999997,0.0944
1226,1,f_169,-0.016,0.92
1226,2,f_359,-0.011999999999999997,0.0094
1226,3,f_316,0.011999999999999997,4.8794
1226,4,f_033,-0.011999999999999997,8.3808
1226,5,f_417,0.008000000000000007,2.7683
930,1,f_130,-0.015311163713484302,0.562
930,2,f_081,0.008,-0.0103
930,3,f_033,-0.008,8.3663
930,4,f_163,0.0040000000000000036,0.123
930,5,f_555,0.0040000000000000036,15.604
1058,1,f_213,-0.011999999999999983,0.0184
1058,2,f_351,-0.007999999999999993,0.0083
1058,3,f_287,-0.007788936170212757,0.0828
1058,4,f_059,-0.007526020816653309,-0.3727
1058,5,f_317,0.0040000000000000105,0.1904
238,1,f_059,0.035999999999999976,8.9764
238,2,f_064,0.03487999999999997,31.0236
238,3,f_341,0.03199999999999997,4.1887
238,4,f_103,0.03175148936170208,-0.0035
238,5,f_065,0.031538091419406555,39.7661
1272,1,f_121,0.015154685653071459,16.07
1272,2,f_103,0.012325113863580373,-0.0065
1272,3,f_405,0.008000000000000007,0.0062
1272,4,f_081,0.008000000000000007,-0.0103
1272,5,f_281,-0.00799999999999998,0.0191
442,1,f_198,-0.012000000000000004,0.206
442,2,f_336,-0.008173147778006089,7.352
442,3,f_113,-0.008000000000000007,0.9283
442,4,f_050,-0.008000000000000007,616.2291
442,5,f_155,0.00790490341753343,0.62
424,1,f_100,-0.015741276595744688,-0.0009
424,2,f_202,-0.011538091419406593,4.696
424,3,f_453,-0.008000000000000007,7.5838
424,4,f_549,-0.007744680851063834,0.9438
424,5,f_552,-0.0077344680851063885,0.4282
1493,1,f_123,-0.007879000438404213,15.54
1493,2,f_008,-0.007710638297872344,1.2634
1493,3,f_540,0.004,0.778
1493,4,f_200,-0.004,14.7
1493,5,f_558,-0.004,1.0046
1282,1,f_033,-0.016000000000000014,8.2345
1282,2,f_132,0.015741276595744674,2.1995
1282,3,f_510,0.008131868131868128,51.0386
1282,4,f_280,-0.008000000000000007,0.0286
1282,5,f_352,-0.008000000000000007,0.0122
